Date,AT_solar_generation_actual,BE_solar_generation_actual,BG_solar_generation_actual,CH_solar_generation_actual,CZ_solar_generation_actual,Power,Temp,radiation_direct,radiation_h
2017-09-13T17:00:00+0200,174,737.23,79,62.56,124.02,4197,17.007,56.1506,153.38
2017-09-13T18:00:00+0200,77,354.49,3,29.91,38.97,1461,16.213,20.3939,83.7348
2017-09-13T19:00:00+0200,14,53.66,0,3.21,5.14,96,15.026,1.6206,13.8748
2017-09-13T20:00:00+0200,0,0,0,0.04,0.27,0,14.147,0,0
2017-09-13T21:00:00+0200,0,0,0,0.04,0,0,13.72,0,0
2017-09-13T22:00:00+0200,0,0,0,0.01,0,0,13.48,0,0
2017-09-13T23:00:00+0200,0,0,0,0.01,0,0,13.372,0,0
2017-09-14T00:00:00+0200,0,0,0,0.01,0,0,13.286,0,0
2017-09-14T01:00:00+0200,0,0,0,0.01,0,0,13.121,0,0
2017-09-14T02:00:00+0200,0,0,0,0.04,0,0,12.84,0,0
2017-09-14T03:00:00+0200,0,0,0,0.04,0,0,12.499,0,0
2017-09-14T04:00:00+0200,0,0,0,0.04,0,0,12.104,0,0
2017-09-14T05:00:00+0200,0,0,0,0.04,0.9,0,11.692,0,0
2017-09-14T06:00:00+0200,2,0,30,0.04,5.22,4,11.301,0.006,0.1277
2017-09-14T07:00:00+0200,47,13.32,182,8.32,98.19,591,11.22,2.8052,27.2066
2017-09-14T08:00:00+0200,147,181.99,372,45.4,340,2730,11.776,15.9407,96.5244
2017-09-14T09:00:00+0200,295,446.09,523,54.2,573.54,4989,12.487,35.3869,165.1244
2017-09-14T10:00:00+0200,449,724.93,622,35.94,774.18,6289,13.064,52.7937,222.4345
2017-09-14T11:00:00+0200,566,985.77,670,29.55,926.48,7180,13.387,63.553,264.5215
2017-09-14T12:00:00+0200,629,986.49,677,28.27,958.49,8258,13.54,67.5227,289.781
2017-09-14T13:00:00+0200,632,868.06,638,31.26,882.07,8185,13.545,58.7115,289.807
2017-09-14T14:00:00+0200,583,658.73,561,53.77,610.81,8010,13.495,59.997,282.3197
2017-09-14T15:00:00+0200,490,348.79,436,79.5,293.17,7476,13.289,51.0533,251.7993
2017-09-14T16:00:00+0200,353,223.49,260,100.85,66.44,5913,12.875,31.9924,198.6974
2017-09-14T17:00:00+0200,200,200.65,79,80.84,27.87,3523,12.296,14.6938,131.188
2017-09-14T18:00:00+0200,77,122.09,3,32.07,13.64,1266,11.65,4.3421,62.0823
2017-09-14T19:00:00+0200,11,23.21,0,3.38,4.61,66,10.948,0.2713,7.6901
2017-09-14T20:00:00+0200,0,0,0,0.01,0.14,0,10.537,0,0
2017-09-14T21:00:00+0200,0,0,0,0.01,0,0,10.318,0,0
2017-09-14T22:00:00+0200,0,0,0,0,0,0,10.149,0,0
2017-09-14T23:00:00+0200,0,0,0,0,0,0,10.041,0,0
2017-09-15T00:00:00+0200,0,0,0,0.01,0,0,9.968,0,0
2017-09-15T01:00:00+0200,0,0,0,0.04,0,0,9.823,0,0
2017-09-15T02:00:00+0200,0,0,0,0.04,0,0,9.584,0,0
2017-09-15T03:00:00+0200,0,0,0,0.04,0,0,9.279,0,0
2017-09-15T04:00:00+0200,0,0,0,0.04,0,0,8.897,0,0
2017-09-15T05:00:00+0200,0,0,0,0.04,0.76,0,8.529,0,0
2017-09-15T06:00:00+0200,1,0,29,0.01,4.82,7,8.204,0.0028,0.0639
2017-09-15T07:00:00+0200,48,11.28,182,8.17,77.18,955,8.364,4.9427,27.2292
2017-09-15T08:00:00+0200,157,134.54,375,52.78,289.38,4718,9.645,42.5347,95.6125
2017-09-15T09:00:00+0200,309,477.67,526,118.2,532.83,9623,11.263,123.4043,144.9752
2017-09-15T10:00:00+0200,453,792.25,622,174.29,722.77,13597,12.822,216.2123,172.4119
2017-09-15T11:00:00+0200,560,1010.24,668,203.27,847.64,16038,13.983,317.269,179.9541
2017-09-15T12:00:00+0200,622,1228.18,673,195.65,817.34,16291,14.825,355.3432,193.4638
2017-09-15T13:00:00+0200,628,1211.02,637,196.39,673.7,15204,15.358,330.3387,212.9912
2017-09-15T14:00:00+0200,575,1150.37,558,202.1,573.41,13895,15.568,266.5849,226.3732
2017-09-15T15:00:00+0200,490,1079.69,427,185.54,516.58,12455,15.489,187.1316,222.3054
2017-09-15T16:00:00+0200,369,937.48,255,145.24,357.02,9925,15.205,118.7958,193.2231
2017-09-15T17:00:00+0200,219,697,75,88.4,211.3,5963,14.687,58.6978,143.3874
2017-09-15T18:00:00+0200,88,324.89,2,32.74,59.13,2137,13.661,15.1323,73.6215
2017-09-15T19:00:00+0200,14,51.81,0,3.47,5.06,133,11.65,1.1227,10.5791
2017-09-15T20:00:00+0200,0,0,0,0,0,0,10.574,0,0
2017-09-15T21:00:00+0200,0,0,0,0,0,0,10.026,0,0
2017-09-15T22:00:00+0200,0,0,0,0,0,0,9.45,0,0
2017-09-15T23:00:00+0200,0,0,0,0.03,0,0,8.911,0,0
2017-09-16T00:00:00+0200,0,0,0,0.04,0,0,8.427,0,0
2017-09-16T01:00:00+0200,0,0,0,0.04,0,0,7.975,0,0
2017-09-16T02:00:00+0200,0,0,0,0.04,0,0,7.498,0,0
2017-09-16T03:00:00+0200,0,0,0,0.04,0,0,7.039,0,0
2017-09-16T04:00:00+0200,0,0,0,0.04,0,0,6.65,0,0
2017-09-16T05:00:00+0200,0,0,0,0.04,0.68,0,6.382,0,0
2017-09-16T06:00:00+0200,0,0,31,0.01,4.11,6,6.215,0.0024,0.0477
2017-09-16T07:00:00+0200,30,30.2,193,6,26.73,734,6.511,3.1455,23.6375
2017-09-16T08:00:00+0200,98,304.66,399,41.98,82.39,3573,7.937,31.3096,93.8323
2017-09-16T09:00:00+0200,194,703.77,575,96.23,119.07,7284,9.977,125.3402,143.7886
2017-09-16T10:00:00+0200,276,1078.03,691,158.86,158.47,10803,12.221,231.3263,166.0787
2017-09-16T11:00:00+0200,339,1198.9,745,191.12,203.52,12550,13.517,298.6274,186.8392
2017-09-16T12:00:00+0200,395,1233.95,748,188.9,222.33,13274,14.35,330.1759,204.2073
2017-09-16T13:00:00+0200,428,1065.68,706,168.47,220.22,13438,14.874,310.4128,221.6218
2017-09-16T14:00:00+0200,422,958.4,616,156.23,208.02,12341,15.107,249.1113,233.4822
2017-09-16T15:00:00+0200,364,853.06,470,145.22,166.08,10525,15.063,168.0946,228.6087
2017-09-16T16:00:00+0200,265,663.06,278,104.76,106.54,8166,14.818,97.1325,197.907
2017-09-16T17:00:00+0200,160,455.78,79,52.98,59.79,5062,14.304,36.6098,139.6932
2017-09-16T18:00:00+0200,68,208.08,2,18.07,17.77,1615,13.297,8.3003,65.1814
2017-09-16T19:00:00+0200,11,34.08,0,1.81,3.87,76,11.502,0.5562,8.1567
2017-09-16T20:00:00+0200,0,0,0,0,0,0,10.517,0,0
2017-09-16T21:00:00+0200,0,0,0,0,0,0,9.803,0,0
2017-09-16T22:00:00+0200,0,0,0,0,0,0,9.125,0,0
2017-09-16T23:00:00+0200,0,0,0,0.04,0,0,8.531,0,0
2017-09-17T00:00:00+0200,0,0,0,0.04,0,0,8.039,0,0
2017-09-17T01:00:00+0200,0,0,0,0.04,0,0,7.62,0,0
2017-09-17T02:00:00+0200,0,0,0,0.04,0,0,7.235,0,0
2017-09-17T03:00:00+0200,0,0,0,0.04,0,0,6.873,0,0
2017-09-17T04:00:00+0200,0,0,0,0.04,0,0,6.563,0,0
2017-09-17T05:00:00+0200,0,0,0,0.04,0.52,0,6.303,0,0
2017-09-17T06:00:00+0200,0,0,27,0.01,3.97,5,6.101,0.002,0.0323
2017-09-17T07:00:00+0200,24,17.19,172,3.28,31.66,770,6.348,3.494,23.1058
2017-09-17T08:00:00+0200,74,265.19,382,25.19,114.61,3684,8.016,30.5704,92.8781
2017-09-17T09:00:00+0200,133,764.53,565,60.03,251.84,7588,9.956,101.7568,149.9245
2017-09-17T10:00:00+0200,199,1293.24,659,103.57,424.82,12277,12.464,203.6963,177.6063
2017-09-17T11:00:00+0200,269,1640.07,710,136.04,520.61,16708,13.868,272.1478,199.3154
2017-09-17T12:00:00+0200,316,1647,718,148.12,490.49,18605,14.575,275.1514,228.3344
2017-09-17T13:00:00+0200,344,1468.27,678,126.55,369.81,17688,15.005,240.6299,250.668
2017-09-17T14:00:00+0200,320,1269.48,586,101.56,288.01,15149,15.189,192.7801,254.8283
2017-09-17T15:00:00+0200,246,1162.2,438,88.73,267.85,12062,15.136,133.9075,238.8941
2017-09-17T16:00:00+0200,195,989.15,245,69.58,220.57,8536,14.863,73.3055,200.1551
2017-09-17T17:00:00+0200,130,625.82,63,32.37,123.57,5152,14.321,23.7471,132.0464
2017-09-17T18:00:00+0200,56,274.22,1,8.82,35.21,1633,13.282,4.7041,56.1698
2017-09-17T19:00:00+0200,9,35.35,0,0.37,4.09,69,11.803,0.2601,5.9112
2017-09-17T20:00:00+0200,0,0,0,0.01,0,0,11.009,0,0
2017-09-17T21:00:00+0200,0,0,0,0,0,0,10.336,0,0
2017-09-17T22:00:00+0200,0,0,0,0,0,0,9.672,0,0
2017-09-17T23:00:00+0200,0,0,0,0.03,0,0,9.074,0,0
2017-09-18T00:00:00+0200,0,0,0,0.04,0,0,8.54,0,0
2017-09-18T01:00:00+0200,0,0,0,0.04,0,0,8.102,0,0
2017-09-18T02:00:00+0200,0,0,0,0.04,0,0,7.755,0,0
2017-09-18T03:00:00+0200,0,0,0,0.04,0,0,7.458,0,0
2017-09-18T04:00:00+0200,0,0,0,0.04,0,0,7.159,0,0
2017-09-18T05:00:00+0200,0,0,0,0.04,0.4,0,6.903,0,0
2017-09-18T06:00:00+0200,0,0,27,0.02,5.09,4,6.691,0.0007,0.0149
2017-09-18T07:00:00+0200,36,14.03,185,3.38,106.34,665,6.915,1.711,18.6278
2017-09-18T08:00:00+0200,119,183.62,397,28.17,365.6,3419,8.244,17.4574,87.2054
2017-09-18T09:00:00+0200,241,554.38,568,76.8,629.58,7148,9.763,64.2326,156.2095
2017-09-18T10:00:00+0200,369,907.17,675,115.63,857.49,10552,11.655,150.2207,197.512
2017-09-18T11:00:00+0200,468,920.82,723,140.99,965.42,13057,12.97,218.4947,221.5619
2017-09-18T12:00:00+0200,513,801.73,727,143.02,963.04,14513,13.781,230.1325,246.4942
2017-09-18T13:00:00+0200,511,764.2,685,139.31,914.16,14907,14.27,208.0996,263.5181
2017-09-18T14:00:00+0200,484,850.41,595,143.62,834.04,14032,14.444,152.423,265.7379
2017-09-18T15:00:00+0200,412,702.43,450,134.15,614.31,12539,14.412,110.9017,242.8999
2017-09-18T16:00:00+0200,301,662.72,250,104.48,447.36,9108,14.174,66.891,198.4346
2017-09-18T17:00:00+0200,180,409.22,64,61.43,260.03,5352,13.729,32.7052,137.4111
2017-09-18T18:00:00+0200,74,176.16,1,22.26,55.17,1639,12.66,8.2662,63.7748
2017-09-18T19:00:00+0200,11,27.64,0,1.66,3.84,56,10.813,0.3678,6.2426
2017-09-18T20:00:00+0200,0,0,0,0,0,0,10.057,0,0
2017-09-18T21:00:00+0200,0,0,0,0,0,0,9.586,0,0
2017-09-18T22:00:00+0200,0,0,0,0,0,0,9.092,0,0
2017-09-18T23:00:00+0200,0,0,0,0.03,0,0,8.627,0,0
2017-09-19T00:00:00+0200,0,0,0,0.04,0,0,8.202,0,0
2017-09-19T01:00:00+0200,0,0,0,0.04,0,0,7.798,0,0
2017-09-19T02:00:00+0200,0,0,0,0.04,0,0,7.446,0,0
2017-09-19T03:00:00+0200,0,0,0,0.04,0,0,7.124,0,0
2017-09-19T04:00:00+0200,0,0,0,0.04,0,0,6.866,0,0
2017-09-19T05:00:00+0200,0,0,0,0.02,0.33,0,6.684,0,0
2017-09-19T06:00:00+0200,0,0,21,0,4.18,3,6.589,0.0003,0.0067
2017-09-19T07:00:00+0200,26,13.29,142,1.53,45.11,560,6.928,1.4474,16.6244
2017-09-19T08:00:00+0200,76,183.61,311,18.38,149.24,3041,8.377,12.4193,79.5511
2017-09-19T09:00:00+0200,144,506.58,464,46.51,270.72,6337,9.888,47.1377,151.2511
2017-09-19T10:00:00+0200,220,719.24,593,74.25,395.99,9603,11.799,129.406,198.9334
2017-09-19T11:00:00+0200,274,943.46,665,98.61,520.33,12017,13.085,219.6455,215.6764
2017-09-19T12:00:00+0200,291,1189.76,685,118.93,623.7,13297,13.927,265.7079,225.7869
2017-09-19T13:00:00+0200,271,1475.76,651,141.33,705.75,12828,14.592,296.665,222.0221
2017-09-19T14:00:00+0200,256,1485.2,564,129.77,654.19,12033,14.983,276.3111,216.0186
2017-09-19T15:00:00+0200,215,1299.45,415,105.32,452.77,10441,15.079,222.3654,203.0301
2017-09-19T16:00:00+0200,157,894.99,229,83.39,284.83,7763,14.874,138.5997,181.0081
2017-09-19T17:00:00+0200,98,509.79,55,45.13,136.83,4609,14.34,55.9581,136.9028
2017-09-19T18:00:00+0200,45,209.01,1,14.41,35.61,1417,13.153,9.8574,62.8833
2017-09-19T19:00:00+0200,7,37.98,0,1.08,3.63,42,11.13,0.4592,6.106
2017-09-19T20:00:00+0200,0,0,0,0,0,0,10.294,0,0
2017-09-19T21:00:00+0200,0,0,0,0,0,0,9.801,0,0
2017-09-19T22:00:00+0200,0,0,0,0,0,0,9.293,0,0
2017-09-19T23:00:00+0200,0,0,0,0.03,0,0,8.801,0,0
2017-09-20T00:00:00+0200,0,0,0,0.04,0,0,8.373,0,0
2017-09-20T01:00:00+0200,0,0,0,0.04,0,0,7.954,0,0
2017-09-20T02:00:00+0200,0,0,0,0.04,0,0,7.566,0,0
2017-09-20T03:00:00+0200,0,0,0,0.04,0,0,7.266,0,0
2017-09-20T04:00:00+0200,0,0,0,0.04,0,0,7.177,0,0
2017-09-20T05:00:00+0200,0,0,0,0.04,0.2,0,7.253,0,0
2017-09-20T06:00:00+0200,0,0,16,0.01,4.03,2,7.309,0.0001,0.0017
2017-09-20T07:00:00+0200,26,9.28,104,1.58,15.85,390,7.623,0.8428,13.4169
2017-09-20T08:00:00+0200,85,218.79,277,18.2,82.94,2210,8.764,8.8508,73.2256
2017-09-20T09:00:00+0200,169,679.87,453,59.97,222.81,5018,10.171,33.9514,145.4466
2017-09-20T10:00:00+0200,263,1072.65,565,106.53,436.79,8041,12.084,109.428,201.9776
2017-09-20T11:00:00+0200,350,1368.77,610,137.5,569.7,10758,13.51,220.858,214.658
2017-09-20T12:00:00+0200,396,1422.33,613,158.39,595.51,12527,14.403,258.4888,227.2391
2017-09-20T13:00:00+0200,392,1253.19,565,169.59,522.78,13114,15.005,277.6376,227.9129
2017-09-20T14:00:00+0200,342,1208.74,467,160.72,422.16,11822,15.388,272.7383,216.0765
2017-09-20T15:00:00+0200,291,1007.06,315,142.88,422.16,9569,15.509,226.3414,199.6938
2017-09-20T16:00:00+0200,222,733.71,159,113.36,324.7,6764,15.326,143.1851,177.436
2017-09-20T17:00:00+0200,142,503.26,42,65.85,160.35,3794,14.815,60.7633,134.5379
2017-09-20T18:00:00+0200,63,200.64,1,22.32,38.62,1162,13.593,11.7067,63.3534
2017-09-20T19:00:00+0200,9,20.29,0,1.34,4.89,34,11.545,0.4708,5.6321
2017-09-20T20:00:00+0200,0,0,0,0.02,0,0,10.853,0,0
2017-09-20T21:00:00+0200,0,0,0,0.02,0,0,10.349,0,0
2017-09-20T22:00:00+0200,0,0,0,0.02,0,0,9.812,0,0
2017-09-20T23:00:00+0200,0,0,0,0.02,0,0,9.267,0,0
2017-09-21T00:00:00+0200,0,0,0,0.05,0,0,8.779,0,0
2017-09-21T01:00:00+0200,0,0,0,0.05,0,0,8.364,0,0
2017-09-21T02:00:00+0200,0,0,0,0.04,0,0,7.979,0,0
2017-09-21T03:00:00+0200,0,0,0,0.05,0,0,7.641,0,0
2017-09-21T04:00:00+0200,0,0,0,0.05,0,0,7.308,0,0
2017-09-21T05:00:00+0200,0,0,0,0.04,0.12,0,6.969,0,0
2017-09-21T06:00:00+0200,0,0,5,0.02,3.53,2,6.59,0,0.0005
2017-09-21T07:00:00+0200,30,18.32,54,4.79,54.54,699,6.615,4.329,17.3209
2017-09-21T08:00:00+0200,108,248.87,139,41.87,214.94,3663,8.682,60.0387,74.1366
2017-09-21T09:00:00+0200,233,634.01,209,105.95,336.71,7834,10.667,184.5631,98.3776
2017-09-21T10:00:00+0200,358,1029.18,217,175.29,406.56,12394,13.671,327.0677,101.1964
2017-09-21T11:00:00+0200,449,1398.9,241,235.8,475.64,16213,15.605,431.9151,104.3385
2017-09-21T12:00:00+0200,466,1585.13,233,264.86,481.51,18452,16.678,500.0717,105.121
2017-09-21T13:00:00+0200,473,1646.46,231,269.82,458.23,18274,17.414,512.2568,108.072
2017-09-21T14:00:00+0200,441,1572.59,171,254.22,409.84,16212,17.842,464.2932,114.1154
2017-09-21T15:00:00+0200,383,1414.13,126,219.39,312.61,13441,17.977,379.2966,116.2474
2017-09-21T16:00:00+0200,289,1061.74,69,162.4,216.45,9750,17.773,254.3018,116.927
2017-09-21T17:00:00+0200,174,618.56,16,91.41,112.93,5361,17.222,128.5211,102.5991
2017-09-21T18:00:00+0200,70,248.16,0,28.65,24.09,1451,15.728,33.6161,60.8037
2017-09-21T19:00:00+0200,10,24.47,0,1.8,2.74,29,13.347,1.0516,5.6421
2017-09-21T20:00:00+0200,0,0,0,0.02,0,0,12.247,0,0
2017-09-21T21:00:00+0200,0,0,0,0.02,0,0,11.474,0,0
2017-09-21T22:00:00+0200,0,0,0,0.02,0,0,10.85,0,0
2017-09-21T23:00:00+0200,0,0,0,0.04,0,0,10.364,0,0
2017-09-22T00:00:00+0200,0,0,0,0.05,0,0,9.928,0,0
2017-09-22T01:00:00+0200,0,0,0,0.05,0,0,9.502,0,0
2017-09-22T02:00:00+0200,0,0,0,0.05,0,0,9.082,0,0
2017-09-22T03:00:00+0200,0,0,0,0.05,0,0,8.695,0,0
2017-09-22T04:00:00+0200,0,0,0,0.05,0,0,8.345,0,0
2017-09-22T05:00:00+0200,0,0,0,0.03,0,0,8.042,0,0
2017-09-22T06:00:00+0200,0,0,19,0.02,3.52,1,7.799,0,0.0001
2017-09-22T07:00:00+0200,31,10.52,140,5.51,27.11,595,7.872,2.2223,15.179
2017-09-22T08:00:00+0200,110,167.66,288,44.19,103.67,3423,9.688,24.8476,80.0288
2017-09-22T09:00:00+0200,234,447.7,386,106.38,203.74,7224,11.393,83.7845,139.4376
2017-09-22T10:00:00+0200,365,706.39,465,166.08,353.53,10773,13.747,183.6942,168.6162
2017-09-22T11:00:00+0200,466,935.12,460,206.06,559.28,13683,16.048,278.1342,178.4788
2017-09-22T12:00:00+0200,514,1027.43,383,234.11,648.21,15940,17.335,337.2443,182.8522
2017-09-22T13:00:00+0200,511,1091.8,302,236.67,559.32,17079,18.053,351.7093,184.8293
2017-09-22T14:00:00+0200,465,991.54,221,219.21,526.15,16225,18.464,323.7311,182.9835
2017-09-22T15:00:00+0200,390,892.01,129,185.1,481.41,13286,18.558,258.5018,175.6136
2017-09-22T16:00:00+0200,286,743.61,69,128.8,399.08,9487,18.32,168.1029,159.3163
2017-09-22T17:00:00+0200,169,490.55,20,67.6,201.3,4956,17.711,69.4431,125.4023
2017-09-22T18:00:00+0200,65,199.66,0,19.74,34.32,1203,16.219,13.446,59.8648
2017-09-22T19:00:00+0200,9,20.51,0,0.94,2.54,18,14.539,0.3188,3.9779
2017-09-22T20:00:00+0200,0,0,0,0.02,0,0,13.871,0,0
2017-09-22T21:00:00+0200,0,0,0,0.02,0,0,13.214,0,0
2017-09-22T22:00:00+0200,0,0,0,0.01,0,0,12.477,0,0
2017-09-22T23:00:00+0200,0,0,0,0.04,0,0,11.784,0,0
2017-09-23T00:00:00+0200,0,0,0,0.05,0,0,11.203,0,0
2017-09-23T01:00:00+0200,0,0,0,0.05,0,0,10.736,0,0
2017-09-23T02:00:00+0200,0,0,0,0.05,0,0,10.317,0,0
2017-09-23T03:00:00+0200,0,0,0,0.04,0,0,9.912,0,0
2017-09-23T04:00:00+0200,0,0,0,0.05,0,0,9.48,0,0
2017-09-23T05:00:00+0200,0,0,0,0.02,0,0,9.051,0,0
2017-09-23T06:00:00+0200,0,0,21,0.02,3.38,1,8.61,0,0
2017-09-23T07:00:00+0200,33,8.39,143,4.5,43.87,599,8.467,2.4932,14.6799
2017-09-23T08:00:00+0200,117,163.86,302,40.42,193.4,3363,10.312,38.8552,78.2728
2017-09-23T09:00:00+0200,255,524.36,471,104.46,388.5,7457,12.109,113.2305,128.3203
2017-09-23T10:00:00+0200,400,884.51,599,163.76,579.39,11984,14.706,203.7559,156.9238
2017-09-23T11:00:00+0200,505,1186.92,619,207.34,610.19,15691,16.314,311.6738,161.0987
2017-09-23T12:00:00+0200,550,1532.61,581,233.22,585.79,17858,17.295,380.774,161.1345
2017-09-23T13:00:00+0200,544,1732.19,462,239.65,488.78,17681,17.948,382.194,168.9511
2017-09-23T14:00:00+0200,490,1700.43,334,226.58,393.65,15528,18.258,325.1495,180.0849
2017-09-23T15:00:00+0200,404,1493.63,292,191.79,297.6,12400,18.22,235.3771,183.3774
2017-09-23T16:00:00+0200,289,1164.12,191,135.1,189.59,8703,17.863,135.902,169.5126
2017-09-23T17:00:00+0200,161,718.53,57,68.8,81.26,4686,17.121,43.9695,125.6956
2017-09-23T18:00:00+0200,56,238.08,0,18.29,17.64,1213,15.612,7.1826,51.9847
2017-09-23T19:00:00+0200,6,17.54,0,0.55,2.56,20,13.571,0.2472,3.3965
2017-09-23T20:00:00+0200,0,0,0,0,0,0,12.724,0,0
2017-09-23T21:00:00+0200,0,0,0,0.02,0,0,12.148,0,0
2017-09-23T22:00:00+0200,0,0,0,0,0,0,11.595,0,0
2017-09-23T23:00:00+0200,0,0,0,0.04,0,0,11.126,0,0
2017-09-24T00:00:00+0200,0,0,0,0.05,0,0,10.748,0,0
2017-09-24T01:00:00+0200,0,0,0,0.04,0,0,10.43,0,0
2017-09-24T02:00:00+0200,0,0,0,0.05,0,0,10.169,0,0
2017-09-24T03:00:00+0200,0,0,0,0.04,0,0,9.956,0,0
2017-09-24T04:00:00+0200,0,0,0,0.04,0,0,9.774,0,0
2017-09-24T05:00:00+0200,0,0,0,0.05,0,0,9.605,0,0
2017-09-24T06:00:00+0200,0,0,26,0,3.21,0,9.37,0,0
2017-09-24T07:00:00+0200,27,7.92,193,2.68,14.93,312,9.259,0.8266,9.6577
2017-09-24T08:00:00+0200,88,178.18,410,34.07,76.57,2207,10.643,16.6377,73.9392
2017-09-24T09:00:00+0200,184,527.21,595,94.65,165.85,5460,12.3,71.8107,138.2193
2017-09-24T10:00:00+0200,289,956.93,702,156.88,252.32,9304,14.514,159.6093,173.3942
2017-09-24T11:00:00+0200,372,1431.64,746,207.44,311.22,12593,16.096,241.7949,189.7596
2017-09-24T12:00:00+0200,418,1730.86,730,235.81,336.29,14120,17.012,288.8203,199.6996
2017-09-24T13:00:00+0200,422,1813.62,634,237.9,320.01,13471,17.632,302.5093,202.6417
2017-09-24T14:00:00+0200,381,1733.14,526,225.91,280.15,11747,17.948,267.7846,203.2292
2017-09-24T15:00:00+0200,296,1522.86,388,195.92,201.49,9490,17.962,202.756,194.4899
2017-09-24T16:00:00+0200,190,1146.17,208,144.8,115.5,6238,17.69,126.2201,170.3688
2017-09-24T17:00:00+0200,107,667.82,46,79.03,52.62,3102,17.062,46.0156,123.6336
2017-09-24T18:00:00+0200,43,205.12,0,22.5,10.12,805,15.601,8.9517,52.8226
2017-09-24T19:00:00+0200,5,9.83,0,0.86,2.39,12,13.485,0.2497,3.0304
2017-09-24T20:00:00+0200,0,0,0,0.01,0,0,12.656,0,0
2017-09-24T21:00:00+0200,0,0,0,0.01,0,0,12.034,0,0
2017-09-24T22:00:00+0200,0,0,0,0,0,0,11.426,0,0
2017-09-24T23:00:00+0200,0,0,0,0.04,0,0,10.888,0,0
2017-09-25T00:00:00+0200,0,0,0,0.05,0,0,10.437,0,0
2017-09-25T01:00:00+0200,0,0,0,0.04,0,0,10.039,0,0
2017-09-25T02:00:00+0200,0,0,0,0.04,0,0,9.676,0,0
2017-09-25T03:00:00+0200,0,0,0,0.05,0,0,9.391,0,0
2017-09-25T04:00:00+0200,0,0,0,0.04,0,0,9.133,0,0
2017-09-25T05:00:00+0200,0,0,0,0.04,0,0,8.874,0,0
2017-09-25T06:00:00+0200,0,0,9,0.03,3.33,0,8.643,0,0
2017-09-25T07:00:00+0200,26,6.86,82,3.17,20.52,318,8.591,1.1579,9.7704
2017-09-25T08:00:00+0200,93,179.38,207,34.93,87.05,2329,10.332,24.5064,74.0735
2017-09-25T09:00:00+0200,192,564.31,360,92.65,179.38,5426,12.128,97.3022,128.4958
2017-09-25T10:00:00+0200,288,974.27,462,154.43,261.2,9030,14.393,195.4876,155.1797
2017-09-25T11:00:00+0200,364,1389.55,507,201.81,374.35,11879,15.959,282.989,167.9335
2017-09-25T12:00:00+0200,409,1664.61,491,237.53,464.76,13682,16.874,322.3722,180.9559
2017-09-25T13:00:00+0200,432,1707.94,411,246.99,528.41,13709,17.439,316.4525,192.5121
2017-09-25T14:00:00+0200,407,1582.95,326,228.59,519.73,12202,17.678,260.5428,202.2918
2017-09-25T15:00:00+0200,332,1299.58,211,190.82,453.27,10274,17.636,186.6019,197.0103
2017-09-25T16:00:00+0200,240,897.85,91,134.5,317.43,7493,17.335,111.5282,171.4176
2017-09-25T17:00:00+0200,139,526.36,19,68.69,149.46,4088,16.702,38.964,120.3128
2017-09-25T18:00:00+0200,51,157.55,0,17.44,26.94,1016,15.24,7.5361,49.3435
2017-09-25T19:00:00+0200,5,6.1,0,0.31,2.26,9,13.141,0.1801,2.4188
2017-09-25T20:00:00+0200,0,0,0,0.05,0,0,12.32,0,0
2017-09-25T21:00:00+0200,0,0,0,0.05,0,0,11.731,0,0
2017-09-25T22:00:00+0200,0,0,0,0.05,0,0,11.2,0,0
2017-09-25T23:00:00+0200,0,0,0,0.05,0,0,10.741,0,0
2017-09-26T00:00:00+0200,0,0,0,0.05,0,0,10.357,0,0
2017-09-26T01:00:00+0200,0,0,0,0.05,0,0,10.049,0,0
2017-09-26T02:00:00+0200,0,0,0,0.03,0,0,9.792,0,0
2017-09-26T03:00:00+0200,0,0,0,0.02,0,0,9.561,0,0
2017-09-26T04:00:00+0200,0,0,0,0.02,0,0,9.333,0,0
2017-09-26T05:00:00+0200,0,0,0,0.02,0,0,9.099,0,0
2017-09-26T06:00:00+0200,0,0,4,0.02,3.35,0,8.866,0,0
2017-09-26T07:00:00+0200,26,3.81,41,3.53,21.97,321,8.784,0.7781,8.2373
2017-09-26T08:00:00+0200,94,114.25,76,32.67,103.51,2430,10.251,17.4908,70.8034
2017-09-26T09:00:00+0200,197,344.94,121,78.92,210.89,5958,11.984,74.5111,133.1094
2017-09-26T10:00:00+0200,295,686.3,186,115.41,326.28,9884,14.257,171.8757,164.157
2017-09-26T11:00:00+0200,368,1117.76,203,148.31,517.92,13211,16.075,257.0757,178.1929
2017-09-26T12:00:00+0200,411,1510.33,152,161.97,612.25,15375,17.264,309.0421,186.8929
2017-09-26T13:00:00+0200,427,1649.55,79,137.48,600.99,15573,17.905,288.6503,204.0533
2017-09-26T14:00:00+0200,409,1475.91,57,100.87,602.72,14168,18.111,225.2546,215.9775
2017-09-26T15:00:00+0200,349,1214.3,29,64.9,527.17,11907,18.047,159.1255,206.2487
2017-09-26T16:00:00+0200,248,855.74,14,41.76,361.92,8368,17.739,92.4118,174.4305
2017-09-26T17:00:00+0200,139,523.98,4,25.52,145.91,4175,17.095,37.4035,119.3993
2017-09-26T18:00:00+0200,51,175.72,0,8.68,21.55,857,15.505,6.9593,47.4978
2017-09-26T19:00:00+0200,5,9.15,0,0.13,2.4,9,13.566,0.1215,1.8883
